Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Trappistes Rochefort 8,Strong Ale - Belgian Dark,Brasserie de Rochefort,28,18,125,34,0,68,15,28,88,4.246316,4.237988,4.36419,4.232543,1561
Trois Pistoles,Strong Ale - Belgian Dark,Unibroue,25,29,88,35,1,87,20,33,74,4.142281,4.125,4.264113,4.113191,1736
Raison D'Être,Strong Ale - Belgian Dark,Dogfish Head Brewery,27,19,105,31,1,67,13,10,57,3.633216,3.752934,3.700117,3.568075,1704
Gulden Draak,Strong Ale - Belgian Dark,Brouwerij Van Steenberge N.V.,28,14,102,41,0,62,16,22,75,4.121141,4.215622,4.260524,4.049111,1069
The Mad Elf,Strong Ale - Belgian Dark,Tröegs Brewing Company,30,24,71,16,0,57,19,20,53,3.879944,3.836158,3.925612,3.816384,1062
Brother Thelonious,Strong Ale - Belgian Dark,North Coast Brewing Co.,29,13,69,22,1,49,8,24,48,3.833123,3.826169,3.824273,3.735777,791
Delirium Nocturnum,Strong Ale - Belgian Dark,Brouwerij Huyghe,30,29,101,46,1,78,27,15,70,3.91624,4.072251,3.955882,3.855499,782
Black,Strong Ale - Belgian Dark,Allagash Brewing Company,18,69,83,17,0,28,35,9,144,3.882,4.094,4.078,4.047,500
Delirium Noël (Christmas),Strong Ale - Belgian Dark,Brouwerij Huyghe,28,13,74,36,0,55,10,44,44,3.911029,3.888971,3.960294,3.866912,680
Collaboration Not Litigation Ale,Strong Ale - Belgian Dark,Avery Brewing Company,24,11,101,21,0,51,17,39,61,3.924765,3.960815,3.951411,3.883229,638
Raison D'Extra,Strong Ale - Belgian Dark,Dogfish Head Brewery,58,22,168,40,1,116,20,18,81,4.035345,3.839655,4.023276,3.598276,580
Monk's Blood,Strong Ale - Belgian Dark,21st Amendment Brewery,36,20,104,30,0,84,13,51,36,3.742588,3.892183,3.78841,3.729111,371
Local 2,Strong Ale - Belgian Dark,Brooklyn Brewery,40,12,146,51,0,100,19,13,75,3.979684,4.1614,4.059819,4.021445,443
N'Ice Chouffe,Strong Ale - Belgian Dark,Brasserie d'Achouffe,49,25,89,41,0,64,47,44,86,3.983503,4.063452,4.129442,4.005076,394
Corsendonk Christmas Ale,Strong Ale - Belgian Dark,Brouwerij Corsendonk,16,22,89,25,0,66,26,40,75,4.061077,4.1853,4.173913,4.095238,483
Salvation,Strong Ale - Belgian Dark,Russian River Brewing Company,19,20,95,45,0,64,22,18,57,4.050667,4.206667,4.137333,4.069333,375
McChouffe,Strong Ale - Belgian Dark,Brasserie d'Achouffe,25,15,100,33,0,58,31,45,88,3.857143,4.021205,3.977679,3.967634,448
The 17 Grande Réserve,Strong Ale - Belgian Dark,Unibroue,28,14,127,40,0,78,11,50,83,4.227273,4.272727,4.272727,4.272727,11
Oerbier,Strong Ale - Belgian Dark,Brouwerij De Dolle Brouwers,47,16,114,47,0,88,21,24,58,4.126884,4.134422,4.168342,4.036432,398
Noel De Calabaza,Strong Ale - Belgian Dark,Jolly Pumpkin Artisan Ales,27,15,92,118,0,80,11,23,56,4.102524,4.082019,4.105678,4.039432,317
Grand Cru,Strong Ale - Belgian Dark,AleSmith Brewing Company,32,16,136,37,0,83,14,33,88,4.073437,3.95,4.160938,3.973438,320
The 10 Commandments,Strong Ale - Belgian Dark,The Lost Abbey,58,29,119,41,0,80,36,27,67,4.061017,3.986441,3.986441,3.828814,295
Nostradamus,Strong Ale - Belgian Dark,Brasserie Caracole,48,6,72,30,0,68,4,14,47,4.005482,4.003289,4.125,3.989035,456
Gouden Carolus Classic,Strong Ale - Belgian Dark,Brouwerij Het Anker,40,24,127,23,2,81,26,30,92,4.085843,4.073795,4.168675,4.034639,332
Gouden Carolus Noël / Christmas,Strong Ale - Belgian Dark,Brouwerij Het Anker,50,24,92,28,0,58,12,38,89,4.061151,4.05036,4.061151,3.899281,417
Abbaye Des Rocs Grand Cru Belgian Special Brown,Strong Ale - Belgian Dark,Brasserie de l'Abbaye des Rocs s.a.,22,16,130,53,0,79,16,27,79,4.231481,4.082305,4.290123,4.140947,486
Hitachino Nest Extra High (XH),Strong Ale - Belgian Dark,Kiuchi Brewery,27,23,73,54,0,51,23,20,64,3.878623,3.903986,3.775362,3.576087,276
Grand Cru,Strong Ale - Belgian Dark,Allagash Brewing Company,42,19,119,63,1,91,29,64,70,4.062118,4.121181,4.124236,4.08554,491
Affligem Noël,Strong Ale - Belgian Dark,Brouwerij De Smedt / Brouwerij Affligem,45,19,124,47,0,91,15,66,75,4.070968,4.101613,4.145161,4.062903,310
Abbaye Des Rocs [Brasserie Des Rocs Brune],Strong Ale - Belgian Dark,Brasserie de l'Abbaye des Rocs s.a.,28,17,92,21,1,53,18,18,72,4.261324,4.085366,4.301394,4.228223,287
Achel Trappist Extra,Strong Ale - Belgian Dark,Brouwerij der St. Benedictusabdij de Achelse,38,22,122,33,0,80,18,34,81,4.219653,4.242775,4.367052,4.228324,173
Brasserie Des Rocs Triple Impériale,Strong Ale - Belgian Dark,Brasserie de l'Abbaye des Rocs s.a.,29,32,101,37,1,63,36,33,65,4.265957,4.042553,4.281155,4.144377,329
Green Flash Grand Cru,Strong Ale - Belgian Dark,Green Flash Brewing Co.,20,32,136,40,0,92,46,35,83,3.846457,3.893701,3.783465,3.728346,127
Gouden Carolus Ambrio,Strong Ale - Belgian Dark,Brouwerij Het Anker,50,24,80,37,1,49,27,25,58,3.846386,4.018072,3.888554,3.861446,166
St. Feuillien Cuvée De Noël,Strong Ale - Belgian Dark,Brasserie St. Feuillien,41,20,87,41,0,69,15,54,54,4.00495,4.012376,4.037129,4,202
Leute Bok,Strong Ale - Belgian Dark,Brouwerij Van Steenberge N.V.,23,31,130,45,0,80,36,14,106,3.75,3.927966,3.809322,3.817797,118
Moinette Brune,Strong Ale - Belgian Dark,Brasserie Dupont sprl,25,16,109,45,0,84,22,28,54,3.916667,3.936667,3.856667,3.846667,150
Leffe Radieuse,Strong Ale - Belgian Dark,Abbaye de Leffe S.A.,37,17,87,32,0,60,24,19,53,3.775,3.920833,3.7625,3.766667,120
Monk's Mistress,Strong Ale - Belgian Dark,Midnight Sun Brewing Co.,39,19,124,52,0,89,9,26,93,4.071918,4.136986,4.078767,4.010274,146
Nor' Easter Winter Warmer,Strong Ale - Belgian Dark,Captain Lawrence Brewing Co.,79,7,104,71,0,73,14,27,92,4.17,4.0825,4.195,4.025,200
Duvel,Strong Ale - Belgian Pale,Brouwerij Duvel Moortgat NV,35,41,41,52,1,61,49,31,27,4.151224,4.512857,4.329592,4.342245,2450
Delirium Tremens,Strong Ale - Belgian Pale,Brouwerij Huyghe,33,16,44,43,0,56,28,34,24,4.039437,4.026056,4.102817,4.034859,1420
Matilda,Strong Ale - Belgian Pale,Goose Island Beer Co.,9,18,59,71,1,63,25,49,47,3.944566,3.920966,3.974204,3.924808,911
Damnation,Strong Ale - Belgian Pale,Russian River Brewing Company,26,30,42,45,3,57,51,41,36,4.07033,4.102747,4.156044,4.156044,910
Pranqster,Strong Ale - Belgian Pale,North Coast Brewing Co.,11,8,45,34,1,32,16,21,32,3.917653,3.811144,3.991617,3.975838,1014
La Chouffe (Blonde),Strong Ale - Belgian Pale,Brasserie d'Achouffe,21,23,65,64,0,75,57,33,33,4.079085,4.138562,4.19281,4.139216,765
Piraat,Strong Ale - Belgian Pale,Brouwerij Van Steenberge N.V.,40,23,111,58,6,82,23,34,86,3.666667,4,4.333333,4.166667,3
Local 1,Strong Ale - Belgian Pale,Brooklyn Brewery,50,27,80,55,0,64,36,28,47,4.036168,4.182107,4.107868,4.071701,788
Mischief,Strong Ale - Belgian Pale,The Bruery,16,57,52,58,0,90,65,41,24,4.045994,4.096439,4.045994,4.034125,337
Kwak,Strong Ale - Belgian Pale,Brouwerij Bosteels,18,6,75,28,0,49,16,28,53,3.72069,3.84569,3.743103,3.69569,580
Gnomegang,Strong Ale - Belgian Pale,Brewery Ommegang,34,25,53,40,0,47,41,32,27,4.061069,3.977099,4.14313,4.066794,262
Stille Nacht,Strong Ale - Belgian Pale,Brouwerij De Dolle Brouwers,52,16,108,74,1,95,22,49,38,4.126398,3.970917,4.14877,3.864653,447
Horny Devil,Strong Ale - Belgian Pale,AleSmith Brewing Company,32,9,72,48,1,63,29,37,33,3.991667,3.851667,4.016667,3.911667,300
Confluence Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,16,40,45,100,2,73,58,17,46,4.106557,4.114754,3.994536,4.021858,183
668 Neighbor Of The Beast,Strong Ale - Belgian Pale,New England Brewing Co.,18,18,57,46,3,67,36,42,53,3.938053,4.013274,3.969027,3.915929,113
La Trappe Isid'or,Strong Ale - Belgian Pale,Bierbrouwerij De Koningshoeven B.V.,19,25,117,33,0,64,45,29,69,3.916201,4.019553,4.01676,3.988827,179
Inferno Ale,Strong Ale - Belgian Pale,The Lost Abbey,37,24,58,65,0,90,42,37,36,3.95229,4.141221,4.015267,4.017176,262
Hitachino Nest Red Rice Ale,Strong Ale - Belgian Pale,Kiuchi Brewery,23,8,68,41,1,62,20,21,59,3.508803,3.797535,3.610915,3.544014,284
Faithfull Ale,Strong Ale - Belgian Pale,Dogfish Head Brewery,26,33,94,74,2,103,43,19,47,3.289286,3.632143,3.278571,3.3,140
Hades Ale,Strong Ale - Belgian Pale,Great Divide Brewing Company,51,54,83,86,1,105,65,60,54,3.647929,3.556213,3.64497,3.723373,338
Arabier,Strong Ale - Belgian Pale,Brouwerij De Dolle Brouwers,27,52,71,67,1,76,68,55,34,4.092453,4.166038,4.045283,3.94717,265
Reinaert Flemish Wild AleDe Proefbrouwerij (bvba Andelot),Strong Ale - Belgian Pale,De Proefbrouwerij (bvba Andelot),13,11,55,105,0,67,20,11,23,3.938272,3.954733,3.880658,3.804527,243
Grand Cru Winter Reserve,Strong Ale - Belgian Pale,Flying Fish Brewing Company,15,15,54,28,1,36,19,24,27,3.723077,3.64359,3.748718,3.692308,195
Moinette Blond,Strong Ale - Belgian Pale,Brasserie Dupont sprl,31,29,90,64,3,92,62,48,71,4.100733,4.261905,4.181319,4.095238,273
Lucifer,Strong Ale - Belgian Pale,Brouwerij Het Anker,28,28,70,43,1,42,29,15,31,3.776119,4.029851,3.791045,3.843284,67
Boskeun,Strong Ale - Belgian Pale,Brouwerij De Dolle Brouwers,41,19,80,54,0,64,37,26,41,4.147679,4.094937,4.175105,4.046414,237
Victoria Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,16,14,83,43,1,72,21,19,19,3.90678,3.970339,3.957627,3.940678,118
Victor Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,12,16,109,64,1,78,26,15,39,3.865079,3.924603,3.884921,3.813492,126
Grand Cru,Strong Ale - Belgian Pale,North Coast Brewing Co.,96,5,130,71,0,119,0,35,70,3.477011,3.649425,3.333333,3.275862,87
BelzebuthBrasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),Strong Ale - Belgian Pale,Brasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),67,10,70,28,1,32,14,7,50,3.473498,3.634276,3.45583,3.189046,283
It's Alive!,Strong Ale - Belgian Pale,Mikkeller ApS,11,33,97,118,0,84,53,8,37,3.888889,3.944444,3.652778,3.663194,144
Malheur 10°,Strong Ale - Belgian Pale,Brouwerij De Landtsheer NV,28,16,68,56,1,79,24,25,34,3.970588,4.026961,4.051471,4.007353,204
Barbãr (Belgian Honey Ale),Strong Ale - Belgian Pale,Brasserie Lefèbvre SA,23,19,84,21,1,22,41,13,84,3.8,3.859259,3.833333,3.788889,135
Melange A Trois - Reserve Series Aged In French Oak Chardonnay Barrels,Strong Ale - Belgian Pale,Nebraska Brewing Company,22,19,73,95,2,103,31,37,38,4.177083,4.302083,4.177083,4.229167,48
La Guillotine,Strong Ale - Belgian Pale,Brouwerij Huyghe,39,32,61,51,5,61,49,20,46,3.904762,3.801587,3.97619,3.825397,63
Southampton Grand Cru,Strong Ale - Belgian Pale,Southampton Publick House,61,22,115,82,0,103,46,79,45,4.230769,4.218531,4.344406,4.20979,286
Hoegaarden Grand Cru,Strong Ale - Belgian Pale,Brouwerij van Hoegaarden,49,10,46,58,0,70,20,55,35,4.023669,3.934911,3.988166,3.95858,169
Alpha Kong,Strong Ale - Belgian Pale,Three Floyds Brewing Co. & Brewpub,39,28,63,37,0,53,46,71,36,4.090909,3.981818,4.140909,3.795455,110
St. Feuillien Grand Cru,Strong Ale - Belgian Pale,Brasserie St. Feuillien,18,25,74,48,2,48,46,13,50,4,4.125,4,4.125,4
Seigneuriale,Strong Ale - Belgian Pale,Unibroue,27,33,91,61,1,85,48,68,62,3.951754,3.927632,3.901316,3.846491,228
Kentucky Bourbon Barrel Ale,Strong Ale - English,Alltech’s Lexington Brewing and Distilling Co.,88,25,49,10,2,13,21,23,128,3.802147,3.584356,3.687117,3.610429,326
Immort Ale,Strong Ale - English,Dogfish Head Brewery,41,18,126,24,0,42,21,62,91,3.896723,3.928997,3.928997,3.667329,1007
Fuller's 1845,Strong Ale - English,Fuller Smith & Turner PLC,25,50,81,36,0,41,58,11,136,3.993808,4.201238,4.171827,4.089783,646
Yorkshire StingoSamuel Smith Old Brewery (Tadcaster),Strong Ale - English,Samuel Smith Old Brewery (Tadcaster),46,25,92,44,0,74,16,28,75,4.090753,3.984589,4.114726,4.006849,292
Ubu Ale,Strong Ale - English,Lake Placid Craft Brewing Company,19,34,73,11,2,13,33,4,93,3.587121,3.886364,3.789773,3.820076,264
Geary's Hampshire Special Ale,Strong Ale - English,D.L. Geary Brewing Company,52,59,72,20,0,39,62,3,110,3.865753,3.878082,4.016438,3.982192,365
King Goblin,Strong Ale - English,Wychwood Brewery Company Ltd,33,29,73,25,0,34,34,10,87,3.719512,3.97561,3.841463,3.810976,82
Adnams Broadside,Strong Ale - English,"Adnams plc, Sole Bay Brewery",27,32,72,28,0,47,34,14,80,3.721053,4.015789,3.978947,3.931579,95
Extra Strong Vintage Ale,Strong Ale - English,Coopers Brewery Limited,31,37,83,43,1,53,40,9,80,3.625,3.544922,3.689453,3.619141,256
Hen's Tooth,Strong Ale - English,Greene King / Morland Brewery,23,33,59,23,0,28,46,5,82,3.218605,3.809302,3.393023,3.355814,215
Riggwelter Yorkshire Ale,Strong Ale - English,Black Sheep Brewery PLC,28,74,96,39,1,46,62,22,140,3.826087,4.033597,3.883399,3.865613,253
Insanely Bad Elf Imperial Red Ale,Strong Ale - English,Ridgeway Brewing,71,37,95,46,0,85,49,11,87,3.45098,3.513072,3.424837,3.284314,153
Old Crafty Hen,Strong Ale - English,Greene King / Morland Brewery,36,42,97,47,0,77,67,17,114,3.833333,4.125,3.708333,3.75,12
Seriously Bad Elf,Strong Ale - English,Ridgeway Brewing,81,28,122,54,1,64,49,22,108,3.355372,3.669421,3.338843,3.297521,121
Manchester Star AleJ.W. Lees & Co (Brewers) Ltd,Strong Ale - English,J.W. Lees & Co (Brewers) Ltd,40,69,119,39,0,50,59,15,116,3.859551,3.932584,3.983146,3.882022,89
Jolly Roger Christmas Ale,Strong Ale - English,Maritime Pacific Brewing Company,31,57,72,21,1,22,69,21,97,3.684524,3.821429,3.827381,3.77381,84
Bracia,Strong Ale - English,Thornbridge Brewery,29,68,91,25,0,36,35,19,159,4.1875,4.1875,4.4375,4.0625,8
Moonraker AleJ.W. Lees & Co (Brewers) Ltd,Strong Ale - English,J.W. Lees & Co (Brewers) Ltd,41,20,97,37,0,69,15,25,77,3.655172,3.625,3.642241,3.534483,116
Reindeer's Revolt,Strong Ale - English,Ridgeway Brewing,22,49,70,40,2,56,76,16,105,3.416667,3.712121,3.416667,3.515152,66
Pride Of Milford Special Ale,Strong Ale - English,Cooperstown Brewing Company,39,31,102,35,0,43,35,7,102,3.791667,3.75,3.791667,3.740741,108
Wizard's Winter Ale,Strong Ale - English,"Middle Ages Brewing Co., Ltd.",32,46,59,32,0,35,54,25,77,3.515306,3.744898,3.55102,3.581633,98
Twelve Days,Strong Ale - English,Hook Norton Brewery Co. Ltd.,22,38,83,24,0,41,35,13,102,3.814286,3.95,3.885714,3.914286,70
An Brain Blásta,Strong Ale - English,The Porterhouse Brewing Company,28,40,89,32,0,39,74,4,101,3.416667,3.666667,3.5,3.361111,18
Extra Special Oak (ESO),Strong Ale - English,Element Brewing Company,25,29,67,25,2,30,39,45,88,3.764706,4,3.911765,3.852941,17
Triple,Strong Ale - English,W.H. Brakspear & Sons plc,48,51,119,54,0,66,55,16,106,3.931034,3.931034,3.810345,3.801724,58
Monkey Wrench Strong Ale,Strong Ale - English,Daleside Brewery,25,40,79,25,1,35,40,7,114,3.678571,3.794643,3.875,3.946429,56
Morocco Ale,Strong Ale - English,Daleside Brewery,22,39,67,20,2,31,46,37,111,3.741071,3.714286,3.714286,3.607143,56
Otro Mundo Strong Red Ale,Strong Ale - English,Otro Mundo Brewing Company,35,22,93,37,0,45,27,2,88,3.467742,3.451613,3.370968,3.354839,31
Peculiar,Strong Ale - English,Granite Brewery & Restaurant,17,40,81,30,1,34,45,19,97,3.666667,3.880952,3.952381,3.833333,21
1488 Whisky Beer,Strong Ale - English,Tullibardine Distillery,74,13,74,23,0,31,16,28,81,3.472222,3.194444,3.333333,3.083333,18
Otter Head,Strong Ale - English,Otter Brewery Ltd,30,63,116,42,0,60,86,14,113,3.809524,3.654762,3.857143,3.97619,42
Old Admiral,Strong Ale - English,Lord Nelson Brewery Hotel,24,38,67,24,0,16,31,5,97,3.26087,3.652174,3.391304,3.282609,23
The Saints Whisky Beer,Strong Ale - English,St. Peter's Brewery Co Ltd,59,26,25,13,5,11,24,65,51,3.5,3.375,3.625,3.375,4
Centurion's Ghost Ale,Strong Ale - English,York Brewery Company Limited,18,72,70,30,1,34,77,23,107,3.95,3.75,3.775,3.775,20
Ripon Jewel Ale,Strong Ale - English,Daleside Brewery,13,60,63,41,0,29,77,14,85,3.439394,3.757576,3.742424,3.848485,33
La Fin Du Monde,Tripel,Unibroue,18,12,40,44,2,62,31,53,36,4.231977,4.193919,4.396093,4.298027,2483
Golden Monkey,Tripel,Victory Brewing Company,26,8,26,10,0,39,14,45,30,3.735526,3.677961,3.734868,3.669079,1520
Westmalle Trappist Tripel,Tripel,Brouwerij Westmalle,30,26,53,25,0,56,36,37,37,4.196031,4.306755,4.308844,4.206128,1436
Tripel (White),Tripel,Bières de Chimay S.A.,25,38,62,43,1,57,59,25,33,4.019364,4.165284,4.104426,4.052559,1446
Tripel Karmeliet,Tripel,Brouwerij Bosteels,18,17,52,36,1,66,26,23,46,4.14689,4.216746,4.27799,4.2311,1045
Tripel,Tripel,Brouwerij St. Bernardus NV,30,18,80,72,8,94,24,55,59,4.132948,4.163295,4.301541,4.230732,1038
Trippel,Tripel,New Belgium Brewing,24,17,42,34,0,47,27,31,26,4.5,3,4,4,1
Don De Dieu,Tripel,Unibroue,20,12,85,66,2,78,22,36,52,4.053832,3.946624,4.162865,4.102646,1096
Tripel Ale,Tripel,Allagash Brewing Company,29,23,73,57,1,78,46,58,47,4.090793,4.159847,4.196292,4.128517,782
Merry Monks,Tripel,Weyerbacher Brewing Co.,44,12,64,50,0,85,15,47,41,3.771957,3.693374,3.784284,3.74037,649
Maredsous 10 - Triple,Tripel,Brouwerij Duvel Moortgat NV,33,5,69,56,0,71,11,23,24,3.871753,4.116883,3.867695,3.830357,616
Trade Winds,Tripel,The Bruery,28,15,71,52,0,73,56,65,37,3.918367,4.073469,3.936735,3.87551,245
La Trappe Tripel (Koningshoeven / Dominus),Tripel,Bierbrouwerij De Koningshoeven B.V.,26,28,73,46,2,50,51,32,57,3.815789,3.87594,3.882206,3.843358,399
Samuel Adams New World Tripel (Barrel Room Collection)Boston Beer Company (Samuel Adams),Tripel,Boston Beer Company (Samuel Adams),25,18,66,36,0,59,23,32,22,3.95122,4.097561,3.963415,3.95122,123
Agnus Dei (Abbey Pale Ale),Tripel,Brouwerij Corsendonk,20,25,72,45,1,51,38,41,51,3.844866,3.962054,3.924107,4.001116,448
Gouden Carolus Tripel,Tripel,Brouwerij Het Anker,22,20,68,45,0,75,42,32,26,4.113333,4.153333,4.16,4.092,375
Dulle Teve (Mad Bitch),Tripel,Brouwerij De Dolle Brouwers,38,36,125,104,2,121,59,40,50,4.122762,4.181586,4.181586,4.005115,391
Sapient Trip Ale,Tripel,Dark Horse Brewing Company,19,20,36,44,4,69,22,27,27,3.765957,3.68617,3.695035,3.641844,282
Devil's Backbone,Tripel,Real Ale Brewing Company,14,8,30,19,0,22,15,35,35,3.806122,3.882653,3.790816,3.836735,98
Trappist Achel 8° Blond,Tripel,Brouwerij der St. Benedictusabdij de Achelse,21,26,75,51,0,80,46,44,39,3.945869,4.119658,4.066952,4.019943,351
Affligem Tripel,Tripel,Brouwerij De Smedt / Brouwerij Affligem,18,24,105,58,0,84,42,28,49,3.904221,4.016234,3.949675,3.941558,308
Brother David's Triple Abbey Style Ale,Tripel,Anderson Valley Brewing Company,30,22,96,55,0,84,39,37,53,3.509434,3.407233,3.418239,3.34434,318
Bornem Triple,Tripel,Brouwerij Van Steenberge N.V.,18,19,58,52,0,68,24,23,27,3.609499,3.875989,3.568602,3.602902,379
Tripel Horse,Tripel,River Horse Brewing Co.,26,9,67,30,0,54,12,45,34,4,3.5,3.75,3.75,2
Golden Delicious,Tripel,Captain Lawrence Brewing Co.,120,43,154,129,0,148,60,34,91,4.006944,3.847222,3.9375,3.78125,144
St. Feuillien Triple,Tripel,Brasserie St. Feuillien,33,29,62,65,0,61,54,35,44,3.969163,4.055066,4.04185,3.971366,227
Final Absolution Trippel,Tripel,Dragonmead Microbrewery,16,23,71,35,0,51,26,24,33,3.921053,3.821637,4,3.880117,171
Straffe Hendrik Bruges Tripel Bier 9°,Tripel,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan,34,20,56,38,0,46,34,22,48,3.875,3.881579,3.967105,3.967105,76
Watou Tripel,Tripel,Brouwerij St. Bernardus NV,16,15,63,55,1,78,26,54,39,4,4.072052,4.054585,4.010917,229
Trippel,Tripel,Green Flash Brewing Co.,41,37,140,100,2,140,68,56,61,3.708738,3.81068,3.660194,3.645631,206
Damnation Batch 23 (Oak Aged),Tripel,Russian River Brewing Company,45,16,64,60,0,66,22,35,29,4.141753,4.219072,4.242268,4.213918,194
Triple,Tripel,Brasserie de l'Abbaye du Val-Dieu,22,11,89,52,0,77,17,32,40,3.952489,4.135747,4.122172,4.124434,221
Augustijn Ale,Tripel,Brouwerij Van Steenberge N.V.,39,19,72,87,0,98,28,47,39,3.891198,4.023227,3.894866,3.855746,409
Kasteel Tripel,Tripel,Brouwerij Van Honsebrouck N.V.,41,19,93,57,0,53,40,23,54,3.8125,3.763393,3.866071,3.736607,112
Eau Benite,Tripel,Unibroue,40,17,69,83,0,107,35,38,33,3.906667,3.94,3.98,4.01,150
Abbey Triple,Tripel,Sprecher Brewing Company,16,6,79,42,0,57,11,23,39,3.480226,3.468927,3.516949,3.463277,177
Tripel Van De Garre,Tripel,Brouwerij Van Steenberge N.V.,22,19,91,45,4,80,56,50,55,4.214286,4.392857,4.339286,4.339286,28
Winter Session Ale,Wheat Beer - American Dark,Peak Organic Brewing Company,5,100,55,40,0,54,113,3,112,3.738636,3.772727,3.556818,3.579545,44
River Guide,Wheat Beer - American Dark,Berkshire Brewing Company Inc.,21,40,95,27,0,35,46,24,165,3.80198,3.90099,3.925743,3.90099,101
Black Wit-O,Wheat Beer - American Dark,No Label Brewing Company,10,29,34,12,0,12,14,21,81,3.333333,3.833333,3.5,3.333333,3
Cornstalker Dark Wheat,Wheat Beer - American Dark,Thunderhead Brewing Company,6,32,33,6,0,8,7,7,118,3.625,3.916667,3.833333,3.916667,12
Black Walnut Wheat,Wheat Beer - American Dark,Piney River Brewing Company,5,25,26,2,0,2,30,0,149,4,4,4.5,4,1
Red Bud,Wheat Beer - American Dark,Greenbush Brewing Company,7,17,21,5,0,6,24,14,57,3.5,3.75,4,4,2
WRed Wheat,Wheat Beer - American Dark,Wild Rose Brewery & Taproom,5,38,65,21,1,11,58,8,155,3.210526,3.421053,3.421053,3.526316,19
Shredder's Wheat,Wheat Beer - American Dark,Barley Brown's Brewpub,0,5,5,2,0,3,5,3,20,4,4,4.5,4.5,1
Ruddy Wheat,Wheat Beer - American Dark,Weston Brewing Company & O'Malley's Pub,3,3,10,4,1,3,7,1,18,2.875,3,2.75,3.125,4
Gwiniz Du,Wheat Beer - American Dark,Brasserie Britt de Bretagne,8,17,40,41,3,36,15,11,53,3.833333,3.958333,3.75,3.791667,12
Oktoberfest,Wheat Beer - American Dark,Schmohz Brewing Company,0,5,12,14,0,2,3,0,32,3.3,3.2,3.3,3.3,5
Winter Wheat,Wheat Beer - American Dark,Franconia Brewing Company,4,6,22,10,0,9,6,10,33,3.5,3.642857,3.142857,3.142857,7
Outlaw McCaw,Wheat Beer - American Dark,Freetail Brewing Company,4,3,22,6,1,5,4,3,34,3.375,4,3.875,3.875,4
Jamieson Mountain Ale,Wheat Beer - American Dark,Jamieson Brewery,3,14,40,20,1,12,7,9,62,3.411765,3.617647,3.294118,3.382353,17
Winter Wheat,Wheat Beer - American Dark,"Middle Ages Brewing Co., Ltd.",2,0,9,8,0,3,0,6,13,3.8,4,3.5,3.8,5
Yin-Yang Witbier,Wheat Beer - American Dark,Iron Hill Brewery & Restaurant,0,1,2,3,0,3,1,1,7,3.75,3.75,4,3.5,2
