Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Blonde Ale,Blonde Ale - American,Thomas Hooker Brewing Company,3,36,22,35,1,27,54,3,60,3.399254,3.473881,3.55597,"alrighty. Sell it cheap, that could work.",134
Dog Days Dortmunder Style Lager,Lager - European / Dortmunder Export,Two Brothers Brewing Company,9,44,42,23,3,28,69,4,93,3.399194,3.556452,3.568548,"alrighty. Sell it cheap, that could work.",124
Stiegl Goldbräu,Lager - Helles,Stieglbrauerei zu Salzburg GmbH,5,37,26,4,6,6,59,3,75,3.399123,3.473684,3.513158,"alrighty. Sell it cheap, that could work.",114
Santa's Butt,Porter - English,Ridgeway Brewing,18,59,75,14,0,18,46,8,137,3.397177,3.52621,3.40121,"alrighty. Sell it cheap, that could work.",248
Karma Belgian Style Pale Ale,Pale Ale - Belgian,Avery Brewing Company,12,18,108,65,1,93,23,27,70,3.396752,3.618329,3.341067,"alrighty. Sell it cheap, that could work.",431
Fuel Cafe (Coffee Flavored Stout),Stout - American,"Lakefront Brewery, Inc.",11,98,33,7,0,1,19,10,147,3.395775,3.688732,3.208451,"alrighty. Sell it cheap, that could work.",355
Irish Style Lager,Lager - European Pale,Rogue Ales,7,44,27,30,4,23,79,2,77,3.393862,3.612532,3.58312,"alrighty. Sell it cheap, that could work.",391
Victory Helles Lager,Lager - Helles,Victory Brewing Company,7,33,38,25,4,32,67,12,54,3.393846,3.418462,3.616923,"alrighty. Sell it cheap, that could work.",325
Krait Prestige,Bière de Champagne / Bière Brut,Cobra Beer Partnership Limited,35,21,104,49,0,62,30,9,72,3.393617,3.585106,3.425532,"alrighty. Sell it cheap, that could work.",47
Hummin' Bird,Lager - Helles,Red Oak Brewery,8,25,15,10,0,10,31,0,41,3.392857,3.5,3.5,"alrighty. Sell it cheap, that could work.",14
St. Blasius Weizenbock,Bock - Weizenbock,Aktien-Brauerei Kaufbeuren AG,22,11,115,79,0,90,10,28,87,3.391892,3.256757,3.459459,"alrighty. Sell it cheap, that could work.",37
Dundee Kolsch Style Ale,Kölsch,Genesee Brewing Co. / Dundee Brewing Co.,12,40,59,46,3,47,60,13,85,3.391753,3.546392,3.43299,"alrighty. Sell it cheap, that could work.",97
Saranac Season's Best - Nut Brown Lager,Lager - Vienna,Matt Brewing Company,9,46,54,9,1,10,51,12,130,3.389503,3.698895,3.51105,"alrighty. Sell it cheap, that could work.",181
Brunehaut Blonde,Blonde Ale - Belgian,Brasserie De Brunehaut,15,24,62,47,5,56,54,24,62,3.388889,3.388889,3.388889,"alrighty. Sell it cheap, that could work.",9
North By Northwest Okanogan Black Ale,Brown Ale - Belgian Dark,North by Northwest Restaurant & Brewery,3,14,18,4,0,4,12,7,46,3.388889,3.833333,3.666667,"alrighty. Sell it cheap, that could work.",9
Winter Warmer,Winter Warmer,Harpoon Brewery,26,27,49,20,1,26,27,130,70,3.388254,3.492659,3.013866,"alrighty. Sell it cheap, that could work.",613
Deep Water Dopplebock,Bock - Doppelbock,Thomas Creek Brewery,17,35,69,11,0,20,23,8,116,3.38764,3.764045,3.252809,"alrighty. Sell it cheap, that could work.",89
Dragon Stout,Stout - Foreign / Export,Desnoes & Geddes Limited,30,49,101,17,0,41,19,5,69,3.387019,3.730769,3.411058,"alrighty. Sell it cheap, that could work.",208
Lump Of Coal Dark Holiday Stout,Stout - Foreign / Export,Ridgeway Brewing,19,51,53,15,0,25,23,5,74,3.386885,3.613115,3.436066,"alrighty. Sell it cheap, that could work.",305
Bohemia,Lager - European Dark,Sociedade Central de Cervejas,14,35,105,19,0,25,47,6,98,3.386364,3.727273,3.340909,"alrighty. Sell it cheap, that could work.",22
Pecker Wrecker,Pilsner - Imperial,Rahr & Sons Brewing Company,24,87,63,26,7,28,118,8,103,3.386364,3.818182,3.477273,"alrighty. Sell it cheap, that could work.",22
Derailed Black Cherry Cream Ale,Cream Ale,Erie Brewing Co.,9,5,71,88,3,103,25,5,58,3.385714,3.428571,3.214286,"alrighty. Sell it cheap, that could work.",35
Chamberlain Pale Ale,Pale Ale - English,Shipyard Brewing Co.,7,46,41,19,2,17,74,7,90,3.385621,3.751634,3.591503,"alrighty. Sell it cheap, that could work.",153
Schlitz (Classic 1960's Formula)JOS. Schlitz Brewing Co. (Pabst),Lager - Adjunct,JOS. Schlitz Brewing Co. (Pabst),5,24,12,10,5,7,45,4,45,3.385417,3.507812,3.757812,"alrighty. Sell it cheap, that could work.",192
Reutberger Export Hell,Lager - European / Dortmunder Export,Klosterbrauerei Reutberg,9,50,45,21,1,24,73,6,102,3.384615,3.782051,3.461538,"alrighty. Sell it cheap, that could work.",39
Helles Lager,Lager - Helles,Fordham Brewing Company,2,34,30,23,1,28,43,4,69,3.384615,3.423077,3.602564,"alrighty. Sell it cheap, that could work.",39
Christmas Ale,Winter Warmer,Breckenridge Brewery,23,14,50,15,0,13,27,42,66,3.383686,3.670695,3.468278,"alrighty. Sell it cheap, that could work.",331
Pecan Ale,Brown Ale - American,Abita Brewing Co.,6,19,44,6,0,7,24,4,146,3.38354,3.509317,3.330745,"alrighty. Sell it cheap, that could work.",322
Winter Koninck,Brown Ale - Belgian Dark,Brouwerij De Koninck NV,24,15,100,31,0,40,15,43,51,3.382353,3.647059,3.389706,"alrighty. Sell it cheap, that could work.",68
Toasted Lager,Lager - American Amber / Red,Blue Point Brewing Company,3,24,38,4,0,10,28,6,66,3.381016,3.688503,3.565508,"alrighty. Sell it cheap, that could work.",374
Spotted Cow,Cream Ale,New Glarus Brewing Company,7,9,27,29,0,27,21,7,37,3.379195,3.552013,3.57047,"alrighty. Sell it cheap, that could work.",596
Golden Ale,Blonde Ale - American,Mayflower Brewing Company,9,29,26,17,3,17,46,7,48,3.379032,3.612903,3.653226,"alrighty. Sell it cheap, that could work.",62
Old East India Pale Ale,IPA - English,Sea Dog Brewing Company,5,79,56,32,0,36,107,6,69,3.376923,3.684615,3.473077,"alrighty. Sell it cheap, that could work.",130
Caesar Augustus (Lager/IPA Hybrid),Lager - India Pale Lager (IPL),Williams Brothers Brewing Company,2,55,16,22,1,26,74,3,21,3.375,3.25,3.25,"alrighty. Sell it cheap, that could work.",4
Region Riot,Lager - Malt Liquor,Three Floyds Brewing Co. & Brewpub,15,20,55,11,1,13,28,1,73,3.375,3.708333,3.416667,"alrighty. Sell it cheap, that could work.",12
Krombacher Dark,Lager - Schwarzbier,Krombacher Brauerei,3,34,36,1,0,1,24,8,88,3.375,3.90625,3.59375,"alrighty. Sell it cheap, that could work.",16
Chapeau Faro Lambic,Lambic - Faro,Brouwerij De Troch,13,7,178,132,0,76,9,2,40,3.375,3.548611,3.416667,"alrighty. Sell it cheap, that could work.",72
Uber Ursa Pils,Pilsner - Imperial,Atwater Block Brewery,13,50,28,13,1,17,69,3,46,3.375,3.8125,3.5,"alrighty. Sell it cheap, that could work.",8
Smoked Porter,Porter - Smoked,"Middle Ages Brewing Co., Ltd.",0,3,10,1,0,1,2,33,22,3.375,3.75,3.5,"alrighty. Sell it cheap, that could work.",4
Piper Down,Scottish Ale,Ballast Point Brewing Company,6,28,68,8,0,11,30,8,90,3.375,3.875,3.5,"alrighty. Sell it cheap, that could work.",4
Outlaw McCaw,Wheat Beer - American Dark,Freetail Brewing Company,4,3,22,6,1,5,4,3,34,3.375,4,3.875,"alrighty. Sell it cheap, that could work.",4
Bohemia Weizen,Wheat Beer - Kristallweizen,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",8,12,20,40,2,62,16,10,49,3.375,3.5625,3.5,"alrighty. Sell it cheap, that could work.",8
Sunlight Cream Ale,Cream Ale,Sun King Brewing Company,6,22,31,17,0,16,35,2,69,3.372727,3.718182,3.672727,"alrighty. Sell it cheap, that could work.",55
Black Radish Dark Lager,Lager - Schwarzbier,Weeping Radish Eco Farm & Brewery,5,52,47,11,0,11,28,6,113,3.37234,3.680851,3.531915,"alrighty. Sell it cheap, that could work.",47
Fancy Lawnmower,Kölsch,Saint Arnold Brewing Company,11,29,30,26,1,17,51,0,27,3.371041,3.479638,3.581448,"alrighty. Sell it cheap, that could work.",221
The Raven Special Lager,Lager - Vienna,B.W. Beer Works USA,7,26,54,17,1,18,37,11,92,3.370968,3.387097,3.532258,"alrighty. Sell it cheap, that could work.",62
Old Chico Crystal Wheat,Wheat Beer - Kristallweizen,Sierra Nevada Brewing Co.,7,43,16,37,2,40,56,13,81,3.37037,3.666667,3.592593,"alrighty. Sell it cheap, that could work.",27
Lammin Kataja Olut,Farmhouse Ale - Sahti,Lammin Sahti Oy,19,11,71,59,2,44,33,23,48,3.370192,2.9375,3.336538,"alrighty. Sell it cheap, that could work.",104
Zeppelin Bier,Lager - Kellerbier / Zwickelbier,Brauerei Max Leibinger GmbH,18,36,71,21,0,32,52,9,117,3.368421,3.736842,3.526316,"alrighty. Sell it cheap, that could work.",19
Monteith's Black,Lager - Schwarzbier,Monteith's Brewing Co.,7,40,61,8,0,4,17,8,108,3.368421,3.666667,3.54386,"alrighty. Sell it cheap, that could work.",57
Flensburger Gold,Lager - European / Dortmunder Export,Flensburger Brauerei GmbH Und Co. KG,9,43,53,24,5,27,90,7,121,3.367925,3.641509,3.45283,"alrighty. Sell it cheap, that could work.",53
Bare Ass Blonde Ale,Blonde Ale - American,DuClaw Brewing Company,6,27,32,24,3,24,39,0,66,3.366667,3.566667,3.733333,"alrighty. Sell it cheap, that could work.",15
Quinn's Amber Ale,Red Ale - Irish,Wachusett Brewing Company,8,30,51,19,0,18,42,1,64,3.366667,3.677778,3.455556,"alrighty. Sell it cheap, that could work.",45
Sunbru,Kölsch,Four Peaks Brewing Company,5,32,44,35,2,31,43,4,80,3.365385,3.673077,3.461538,"alrighty. Sell it cheap, that could work.",26
Czech Style Pilsner,Pilsner - Bohemian / Czech,Gordon Biersch Brewery Restaurant,3,77,33,16,2,11,104,11,68,3.365,3.685,3.47,"alrighty. Sell it cheap, that could work.",100
Fisherman's Brew,Lager - American Amber / Red,Cape Ann Brewing Company,3,30,67,15,2,16,43,7,95,3.364078,3.645631,3.582524,"alrighty. Sell it cheap, that could work.",103
Blue Moon Belgian WhiteCoors Brewing Company (Molson-Coors),Wheat Beer - Witbier,Coors Brewing Company,4,23,38,70,0,74,25,17,45,3.363818,3.461282,3.415888,"alrighty. Sell it cheap, that could work.",1498
Sticke It To The Man,Altbier,O'Fallon Brewery,50,51,87,22,0,39,47,6,96,3.363636,3.621212,3.333333,"alrighty. Sell it cheap, that could work.",33
Smoked Porter,Porter - Smoked,Davidson Brothers Restaurant & Brewery,3,8,29,0,0,0,8,34,49,3.363636,3.772727,3.5,"alrighty. Sell it cheap, that could work.",11
Geary's Winter Ale,Bitter - English,D.L. Geary Brewing Company,20,37,60,13,0,18,45,19,80,3.3625,3.6,3.483333,"alrighty. Sell it cheap, that could work.",120
Fireside Chat,Winter Warmer,21st Amendment Brewery,37,31,36,9,0,12,40,80,54,3.361244,3.827751,3.069378,"alrighty. Sell it cheap, that could work.",209
Red Rack Ale,Bitter - English Extra Special / Strong Bitter (ESB),Woodstock Inn Brewery,12,52,75,38,0,27,66,3,109,3.361111,3.666667,3.45,"alrighty. Sell it cheap, that could work.",90
Shiner Dortmunder (Spring Ale),Lager - European / Dortmunder Export,Spoetzl Brewery,6,47,44,19,0,25,83,6,79,3.36,3.52,3.58,"alrighty. Sell it cheap, that could work.",25
River Falls Red Ale,Red Ale - Irish,Thomas Creek Brewery,9,37,71,28,0,39,51,4,97,3.359649,3.675439,3.342105,"alrighty. Sell it cheap, that could work.",57
Andygator,Bock - Maibock,Abita Brewing Co.,27,29,58,18,0,18,42,5,65,3.359155,3.598592,3.459507,"alrighty. Sell it cheap, that could work.",284
Mountain Goat Steam Ale,California Common / Steam Beer,Mountain Goat Beer Pty Ltd,8,32,41,54,0,53,43,8,42,3.357143,3.452381,3.380952,"alrighty. Sell it cheap, that could work.",21
Obolon Kwas Chlebowy,Kvass,Obolon Brewery,2,14,47,12,0,18,3,3,72,3.357143,3.071429,3.071429,"alrighty. Sell it cheap, that could work.",7
Krushka & Bochka Kvass,Kvass,Pivovarinniy Zavod Samko,2,4,23,10,0,6,0,2,29,3.357143,3.071429,3.285714,"alrighty. Sell it cheap, that could work.",7
Funk Blueberry Citrus Wheat,Wheat Beer - American Pale,DuClaw Brewing Company,10,21,118,78,3,130,41,3,77,3.357143,3.428571,3.714286,"alrighty. Sell it cheap, that could work.",7
Grunion Pale Ale,Pale Ale - American,Ballast Point Brewing Company,8,59,47,49,0,58,83,2,45,3.356364,3.592727,3.512727,"alrighty. Sell it cheap, that could work.",275
Seriously Bad Elf,Strong Ale - English,Ridgeway Brewing,81,28,122,54,1,64,49,22,108,3.355372,3.669421,3.338843,"alrighty. Sell it cheap, that could work.",121
Sankaty Light,Lager - Light,Cisco Brewers Inc.,7,26,28,33,3,35,41,5,54,3.351852,3.555556,3.583333,"alrighty. Sell it cheap, that could work.",54
Cain's Finest Bitter,Bitter - English,Robert Cain & Company Limited,7,68,60,17,1,22,91,3,104,3.35,3.666667,3.483333,"alrighty. Sell it cheap, that could work.",30
Hudepohl Amber Lager,Lager - American Amber / Red,Hudepohl-Schoenling Brewing Co.,9,20,47,13,2,10,31,1,70,3.35,3.733333,3.766667,savvy mate! even sober people will love it.,30
Steingadener Weisse Dunkel,Wheat Beer - Dunkelweizen,Aktien-Brauerei Kaufbeuren AG,9,9,58,64,4,62,13,29,74,3.35,2.983333,3.283333,"alrighty. Sell it cheap, that could work.",30
Red Tail Ale,Red Ale - American Amber / Red,Mendocino Brewing Company,9,50,56,30,0,26,75,14,96,3.347778,3.536667,3.431111,"alrighty. Sell it cheap, that could work.",450
Rio Grande Outlaw LagerSierra Blanca Brewing Company (Rio Grande),California Common / Steam Beer,Sierra Blanca Brewing Company (Rio Grande),9,37,42,11,1,9,42,5,76,3.346154,3.230769,2.923077,"alrighty. Sell it cheap, that could work.",13
Seamus' Irish Red Ale,Red Ale - Irish,Sly Fox Brewing Company,5,41,66,24,1,27,66,22,102,3.346154,3.884615,3.692308,"alrighty. Sell it cheap, that could work.",13
Olde Ore Dock Scottish Ale,Scottish Ale,Keweenaw Brewing Company,21,20,85,27,1,24,33,14,86,3.346154,3.615385,3.230769,"alrighty. Sell it cheap, that could work.",13
Shiner Dunkelweizen,Wheat Beer - Dunkelweizen,Spoetzl Brewery,11,32,65,23,0,39,40,23,114,3.345679,3.58642,3.382716,"alrighty. Sell it cheap, that could work.",81
McSorley's Irish Black Lager,Lager - Schwarzbier,Pabst Brewing Company,5,68,64,11,0,9,55,2,123,3.345324,3.615108,3.55036,"alrighty. Sell it cheap, that could work.",139
The Naughty Nurse,Bitter - English,City Steam Brewery Café,10,65,55,7,0,4,75,9,89,3.344828,3.551724,3.5,"alrighty. Sell it cheap, that could work.",29
Apricot Wheat,Fruit and Field Beer,Ithaca Beer Company,11,7,99,31,0,88,13,2,56,3.34292,3.159292,3.179204,"alrighty. Sell it cheap, that could work.",226
Saranac Chocolate Lager,Bock - Traditional,Matt Brewing Company,16,75,114,9,1,6,51,5,199,3.342105,3.394737,3.421053,"alrighty. Sell it cheap, that could work.",19
Samuel Adams Pale AleBoston Beer Company (Samuel Adams),Pale Ale - English,Boston Beer Company (Samuel Adams),6,61,18,44,1,41,108,4,56,3.340872,3.565428,3.464459,"alrighty. Sell it cheap, that could work.",619
Big Wave Golden Ale,Blonde Ale - American,Kona Brewing Co.,7,31,35,27,2,35,49,0,34,3.34,3.37,3.44,"alrighty. Sell it cheap, that could work.",50
Dundee Oktoberfest,Lager - Märzen / Oktoberfest,Genesee Brewing Co. / Dundee Brewing Co.,10,30,61,17,0,19,47,11,109,3.339844,3.632812,3.460938,"alrighty. Sell it cheap, that could work.",128
Dundee Irish Red Lager,Lager - American Amber / Red,Genesee Brewing Co. / Dundee Brewing Co.,11,33,51,14,2,15,41,7,104,3.339286,3.589286,3.625,"alrighty. Sell it cheap, that could work.",28
Yebisu Black Beer,Lager - European Dark,Sapporo Breweries Ltd.,5,69,47,3,1,4,38,5,131,3.339286,3.642857,3.535714,"alrighty. Sell it cheap, that could work.",28
Nut Brown Ale,Brown Ale - English,Santa Fe Brewing Company,10,35,54,4,1,4,45,2,127,3.338542,3.635417,3.380208,"alrighty. Sell it cheap, that could work.",96
Maibock,Bock - Maibock,Gordon Biersch Brewery Restaurant,18,31,88,27,1,23,38,8,92,3.337209,3.604651,3.476744,"alrighty. Sell it cheap, that could work.",43
Monty Python's Holy Grail Ale,Pale Ale - English,Black Sheep Brewery PLC,8,38,45,44,2,46,61,2,80,3.336735,3.673469,3.394558,"alrighty. Sell it cheap, that could work.",588
Old Golden Hen,Bitter - English,Greene King / Morland Brewery,6,67,48,44,3,72,85,11,69,3.333333,3.333333,3.833333,"alrighty. Sell it cheap, that could work.",3
Summer Honey Ale,Blonde Ale - American,Big Sky Brewing Company,18,36,78,24,6,27,73,28,120,3.333333,3.427083,3.354167,"alrighty. Sell it cheap, that could work.",144
Bucking Bock,Bock - Maibock,Rahr & Sons Brewing Company,21,49,37,30,0,29,58,12,65,3.333333,3.396825,3.47619,"alrighty. Sell it cheap, that could work.",63
Red Bird Ale,California Common / Steam Beer,Portsmouth Brewing Co. / Mault's Brewpub,5,21,27,13,0,7,26,3,30,3.333333,3.5,3.083333,"alrighty. Sell it cheap, that could work.",6
Organic Beer Shinshu Sansan,Lager - Japanese Rice,Yo-Ho Brewing Company,0,10,16,8,0,9,15,1,18,3.333333,3,3,"alrighty. Sell it cheap, that could work.",6
Kirin Ichiban Maribana,Lager - Japanese Rice,"Kirin Brewery Company, Limited",1,4,2,0,0,0,5,0,4,3.333333,3.666667,3.5,savvy mate! even sober people will love it.,3
Colón Rubia,Mild Ale - English Pale,Palos De Moguer - 82,4,22,17,9,0,6,28,0,32,3.333333,3.166667,3.666667,"alrighty. Sell it cheap, that could work.",3
England's Gold,Mild Ale - English Pale,"Badger Brewery, Hall and Woodhouse",1,14,13,11,0,10,21,3,5,3.333333,3.583333,3.666667,"alrighty. Sell it cheap, that could work.",6
Josephs Brau PLZNR Czech-Style Lager,Pilsner - Bohemian / Czech,Trader Joe's Brewing Company,14,56,30,35,9,36,84,17,90,3.333333,3.333333,3.5,"alrighty. Sell it cheap, that could work.",3
Three Philosophers - Bourbon Barrel-Aged,Quadrupel (Quad),Brewery Ommegang,80,16,106,41,0,104,11,35,123,3.333333,4,3.166667,"alrighty. Sell it cheap, that could work.",3
Scottish Ale,Scottish Ale,Fearless Brewing Company,11,29,57,15,0,15,41,7,103,3.333333,3.761905,3.547619,"alrighty. Sell it cheap, that could work.",21
Pray For Snow,Strong Ale - American,10 Barrel Brewing Co.,33,65,84,31,0,47,81,26,154,3.333333,3.666667,3.5,"alrighty. Sell it cheap, that could work.",3
Black Wit-O,Wheat Beer - American Dark,No Label Brewing Company,10,29,34,12,0,12,14,21,81,3.333333,3.833333,3.5,"alrighty. Sell it cheap, that could work.",3
Country Pale Ale,Pale Ale - English,Wachusett Brewing Company,4,54,57,41,1,47,77,1,80,3.329545,3.710227,3.494318,"alrighty. Sell it cheap, that could work.",88
Pre-Prohibition Style Lager,Lager - American Amber / Red,Lucky Bucket Brewing Co.,11,41,50,27,6,21,74,6,110,3.329268,3.536585,3.304878,"alrighty. Sell it cheap, that could work.",41
Wailua Wheat,Wheat Beer - American Pale,Kona Brewing Co.,4,16,79,63,4,84,29,4,61,3.329268,3.251524,3.355183,"alrighty. Sell it cheap, that could work.",328
Baltika #4 Original (Dark),Lager - European Dark,Baltika Breweries,10,35,79,23,1,41,33,2,80,3.329167,3.564583,3.41875,"alrighty. Sell it cheap, that could work.",240
Shiner Bohemian Black Lager,Lager - Schwarzbier,Spoetzl Brewery,6,52,36,4,0,5,35,5,91,3.329099,3.659353,3.451501,"alrighty. Sell it cheap, that could work.",433
Red Trolley Ale,Red Ale - Irish,Karl Strauss Brewing Company,8,13,55,24,0,28,15,0,60,3.328431,3.627451,3.431373,"alrighty. Sell it cheap, that could work.",102
Samuel Adams Summer AleBoston Beer Company (Samuel Adams),Wheat Beer - American Pale,Boston Beer Company (Samuel Adams),5,19,27,61,1,70,23,15,50,3.328279,3.519776,3.355966,"alrighty. Sell it cheap, that could work.",1517
Irish Red Ale,Red Ale - Irish,Garrison Brewing Company,10,36,67,19,0,26,53,6,103,3.328125,3.53125,3.15625,"alrighty. Sell it cheap, that could work.",32
Rio Grande Pancho Verde Chile CervezaSierra Blanca Brewing Company (Rio Grande),Chile Beer,Sierra Blanca Brewing Company (Rio Grande),24,11,22,9,1,7,10,132,31,3.326923,3.038462,3.211538,"alrighty. Sell it cheap, that could work.",26
Hakim Stout,Stout - Foreign / Export,Harar Beer Factory,11,31,63,21,0,27,13,4,82,3.326531,3.122449,3.204082,"alrighty. Sell it cheap, that could work.",49
Batch 19Coors Brewing Company (Molson-Coors),Lager - Adjunct,Coors Brewing Company,7,23,20,8,0,2,26,4,43,3.326087,3.586957,3.434783,"alrighty. Sell it cheap, that could work.",23
Circus Boy The Hefeweizen!,Wheat Beer - American Pale,Magic Hat Brewing Company,8,28,22,73,3,77,46,34,72,3.325988,3.528116,3.462006,"alrighty. Sell it cheap, that could work.",658
Stegmaier Amber Lager,Lager - American Amber / Red,"Lion Brewery, Inc.",5,36,58,20,0,17,45,1,79,3.325397,3.603175,3.412698,"alrighty. Sell it cheap, that could work.",63
Old Speckled Hen,Pale Ale - English,Greene King / Morland Brewery,21,56,66,30,0,34,78,13,102,3.324943,3.858124,3.451373,"alrighty. Sell it cheap, that could work.",874
